Goodreads Quote Id,Author,Book,ISBN,Quote,Tags,Quote Popularity,Order
159442,"Harper Lee","To Kill a Mockingbird","0060935464","When a child asks you something, answer him, for goodness sake. But don't make a production of it. Children are children, but they can spot an evasion faster than adults, and evasion simply muddles 'em.","wisdom",1122,133
68991,"Harper Lee","To Kill a Mockingbird","","If there's just one kind of folks, why can't they get along with each other? If they're all alike, why do they go out of their way to despise each other? Scout, I think I'm beginning to understand something. I think I'm beginning to understand why Boo Radley's stayed shut up in the house all this time. It's because he wants to stay inside.","boo, jem, scout",744,134
270878,"Harper Lee","To Kill a Mockingbird","0060935464","There are just some kind of men who-who're so busy worrying about the next world they've never learned to live in this one, and you can look down the street and see the results.","harper-lee, to-kill-a-mockingbird",589,135
710950,"Harper Lee","To Kill a Mockingbird","0060935464","Are you proud of yourself tonight that you have insulted a total stranger whose circumstances you know nothing about?","atticus-finch, empathy, judgement",454,136
29464,"Harper Lee","To Kill a Mockingbird","","That boy is your company. And if he wants to eat up that tablecloth, you let him, you hear?","",273,137
185403,"Harper Lee","To Kill a Mockingbird","0060935464","I don't want to hear any words like that while I'm here. Scout, you'll get in trouble if you go around saying things like that. You want to grow up to be a lady, don't you?'<br/><br/>I said not particularly.","",175,138
367313,"Harper Lee","To Kill a Mockingbird","0060935464","Some negroes lie, some are immoral, some negro men are not be trusted around women - black and white. But this is a truth that applies to the human race and to no particular race of men.","race, racism, truth",167,139
60233,"Garth Nix","Sabriel (Abhorsen, #1)","0064471837","Does the walker choose the path, or the path the walker?","destiny, path, questioning",1111,140
157140,"Garth Nix","Sabriel (Abhorsen, #1)","0064471837","Touchstone watched, suddenly conscious that he probably only had five seconds left to be alone with Sabriel, to say something, to say anything. Perhaps the last five seconds they ever would have alone together.<br/>I am not afraid, he said to himself.<br/>""I love you,"" he whispered. ""I hope you don't mind.","love, sabriel",313,141
159405,"Garth Nix","Sabriel (Abhorsen, #1)","0064471837","Five Great Charters knit the land<br/>Together linked, hand in hand<br/>One in the people who wear the crown<br/>Two in the folk who keep the Dead down<br/>Three and Five became stone and mortar<br/>Four sees all in frozen water.","",142,142
359566,"Garth Nix","Sabriel (Abhorsen, #1)","0064471837","Fear and realisation of ignorance, strong medicines against stupid pride.","fear, ignorance, inspirational, pride",139,143
522951,"Garth Nix","Sabriel (Abhorsen, #1)","0064471837","Let this be my final lesson. Everyone and everything has a time to die.","",134,144
255190,"Garth Nix","Sabriel (Abhorsen, #1)","0064471837","Death and what came after death was no great mystery to Sabriel. She just wished it was.","death, mystery, wish",82,145
168391,"Garth Nix","Lirael (Abhorsen, #2)","0060590165","Choosers will be beggars if the begging's not their choosing.","",121,146
245893,"Garth Nix","Lirael (Abhorsen, #2)","0060590165","Who or what are you?  Besides insufferably rude?","rude",104,147
159403,"Garth Nix","Lirael (Abhorsen, #2)","0060590165","When the dead do walk seek water's run,<br/>for this the Dead will always shun. <br/>Swift river's best or broadest lake<br/>to ward the dead and have and make.<br/>If water fails thee, fire's thy friend, <br/>if neither guards it will be thy end.","death, lirael",83,148
559656,"Garth Nix","Lirael (Abhorsen, #2)","0060590165","It's always better to be doing.","disreputable-dog, lirael, mogget, sameth",37,149
7937423,"Garth Nix","Lirael (Abhorsen, #2)","0060590165","Coils within coils,” murmured the cat. “Fleas upon fleas, idiots begetting idiots—” <br/><br/>“What?” <br/><br/>“Mmm, just thinking,” whispered Mogget. “You should try it sometimes.","",16,150
7937426,"Garth Nix","Lirael (Abhorsen, #2)","0060590165","Be assured that any hurt to your spirit will pass in time. It is the nature of Death to take, but the nature of Life to give.","death, death-and-dying",14,151
9098050,"Garth Nix","Lirael (Abhorsen, #2)","0061756806","I am the Disreputable Dog. Or Disreputable Bitch, if you want to get technical. When are we going for a walk?","",12,152
10108313,"Garth Nix","Lirael (Abhorsen, #2)","0060590165","Oh, Dog!"" Lirael said plaintively, giving the hound a hug. ""Why is everything so difficult?""<br/>""It just is,"" said the Dog, woofling gently in her ear. ""But sleep will make it seem easier. A new day will bring new sights and smells.","difficulties-of-life, disreputable-dog, sleep, wisdom",10,153
73323,"R. Dawkins","The Blind Watchmaker","0393022161","There is something infantile in the presumption that somebody else has a responsibility to give your life meaning and point… The truly adult view, by contrast, is that our life is as meaningful, as full and as wonderful as we choose to make it.","god, life, meaning, philosophy",77,154
5872,"Richard Dawkins","The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design","0141026162","The Bishop goes on to the human eye, asking rhetorically, and with the implication that there is no answer, 'How could an organ so complex evolve?' This is not an argument, it is simply an affirmation of incredulity.","",40,155
5874,"Richard Dawkins","The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design","0141026162","The resemblance of the signs of the zodiac to the animals after which they are named... is as unimpressive as the predictions of astrologers.","",24,156
7165824,"Richard Dawkins","The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design","0141026162","Evolution has no long-term goal. There is no long-distance target, no final perfection to serve as a criterion for selection, although human vanity cherishes the absurd notion that our species is the final goal of evolution.","darwinism, evolution, natural-selection, teleology",22,157
1023285,"Richard Dawkins","The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design","0141966424","In the case of living machinery, the ‘designer’ is unconscious natural selection, the blind watchmaker.","",9,158
9094687,"Richard Dawkins","The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design","0141966424","if a design is good enough to evolve once, the same design principle is good enough to evolve twice, from different starting points, in different parts of the animal kingdom.","",4,159
38255,"Ursula K. LeGuin","The Tombs of Atuan (Earthsea Cycle, #2)","0689845367","Freedom is a heavy load, a great and strange burden for the spirit to undertake. It is not easy. It is not a gift given, but a choice made, and the choice may be a hard one. The road goes upward towards the light; but the laden traveler may never reach the end of it.","inspirational",544,160
571653,"Ursula K. Le Guin","The Tombs of Atuan (Earthsea Cycle, #2)","0689845367","Do you know how to read?' <br/>'No. It is one of the black arts.' <br/>He nodded. 'But a useful one,' he said.","",92,161
690107,"Ursula K. Le Guin","The Tombs of Atuan (Earthsea Cycle, #2)","0689845367","The Earth is beautiful, and bright, and kindly, but that is not all. The Earth is also terrible, and dark, and cruel. The rabbit shrieks dying in the green meadows. The mountains clench their great hands full of hidden fire. There are sharks in the sea, and there is cruelty in men’s eyes.","balance, evil, life, nature",105,162
1423513,"Ursula K. Le Guin","The Tombs of Atuan (Earthsea Cycle, #2)","0689845367","A dark hand had let go its lifelong hold upon her heart. But she did not feel joy, as she had in the mountains. She put her head down in her arms and cried, and her cheeks were salt and wet. She cried for the waste of her years in bondage to a useless evil. She wept in pain, because she was free.","earthsea, freedom, tenar, the-tombs-of-atuan",79,163
880540,"Ursula K. Le Guin","The Tombs of Atuan (Earthsea Cycle, #2)","0689845367","How do I know,"" she said at last, ""that you are what you seem to be?""<br/>""You don't,"" Said he. ""I don't know what I seem, to you.","seeming",43,164
7539248,"Ursula K. Le Guin","The Tombs of Atuan (Earthsea Cycle, #2)","0689845367","Pride kept her from confiding in the other girls, and caution kept her from confessing to the older women.","pride, talk",8,165
9626387,"Samin Nosrat","Salt, Fat, Acid, Heat","1476753857","Let all meats—except for the thinnest cuts—come to room temperature before you cook them. The larger the roast, the earlier you can pull it out of the fridge. A rib roast should sit out for several hours, while a chicken needs only a couple,","",6,166
9255581,"Ambrose Bierce","An Occurrence at Owl Creek Bridge","0874068134","He dug his fingers into the sand, threw it over himself in handfuls and audibly blessed it. It looked like diamonds, rubies, emeralds; he could not think of nothing beautiful which it did not resemble.","",4,167
7761504,"Garth Nix","Goldenhand (Abhorsen, #5)","","It is always important to look beyond a pleasant visage.","sanar",9,168
7691030,"Garth Nix","Goldenhand (Abhorsen, #5)","","Might have been and could have done, neither worth thinking on.","huire",10,169
1991665,"Garth Nix","Clariel (Abhorsen, #4)","006156155X","I am a great believer that anything not expressly forbidden is explicitly allowed.","cheeky, mogget",79,170
2948920,"Garth Nix","Clariel (Abhorsen, #4)","","The most important thing is to be true to yourself, however you feel, and not try to feel or behave differently because you think you should, or someone has told you how you must feel. But do think about it. Unexamined feelings lead to all kinds of trouble.","",31,171
3223341,"Garth Nix","Clariel (Abhorsen, #4)","","May I say that I approve of a piece that tries to remake the entire puzzle?","",24,172
6525101,"Garth Nix","Clariel (Abhorsen, #4)","006156155X","A passion thwarted will often go astray.","",14,173
9741606,"Garth Nix","Clariel (Abhorsen, #4)","","Madness is unfortunately not incompatible with government","",6,174
6587782,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","All of the worst books I ever read were published,","",14,175
7288737,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","The guard was clearly puzzled and was trying to solve the puzzle by the time-honored method of frowning about it.","",5,176
6925275,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","Saying you were going to be something isn’t the same as being that thing.","",8,177
7347567,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","The sound of Inchgower unzipping his fly in preparation for “the quench” was cartoonishly loud and out of place. “But he went to the trouble to dig up the sound of a fly unzipping,” Tyler whined. “That’s just great. Never mind that there’s no way a Dark Ages blacksmith would even have a zipper.","",2,178
6722015,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","The wizards from the mid-1990s or later refused to discuss any movies at all for fear of letting slip any details of the Star Wars prequels or the fourth Indiana Jones, a group of works that the later wizards would only refer to by the collective title The Unpleasantness.","",3,179
6722016,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","See, kids, back in Phil’s and my day, if you made a good movie, you took that success and made a different movie, not the same movie over again.","",3,180
7066380,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","At this point in history, people didn’t know how to react to “Eddie, the mysterious wizard from the Orient.” They already had difficulty dealing with Eddie’s thick New Jersey accent.","",1,181
8134987,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","It wasn’t that Gary wasn’t smart. His brain was as good as anyone’s. He just chose to use it sparingly.","",2,182
9522328,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","Trust is a person believing that someone won’t do any of the thousands of awful things that any of us can do to each other.","",1,183
7942825,"Scott  Meyer","An Unwelcome Quest (Magic 2.0, #3)","147787139X","A film festival, during which all three Star Wars prequels and the fourth Indiana Jones movie were all screened back to back, in the name of getting it over with.","",1,184
9098627,"Scott Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","That’s what makes reality reality, the fact that it just keeps being true no matter how much you argue with it.","",3,185
9024280,"Scott Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","Occasionally, ignorance works in one’s favor.","",2,186
9233156,"Scott Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","You need an education, practical experience, and certifications to practice medicine. To be president, all you need is the confidence of most of the people who bothered to vote.","",1,187
8999765,"Scott Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","Everybody lies to children, even their parents. The day a child realizes that is the day they start becoming an adult.","",1,188
9920879,"Scott  Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","I didn’t call you a liar, I just pointed out that you’re lying.","",1,189
9920886,"Scott  Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","Good plans almost never contain the word somehow.","",2,190
10095497,"Scott  Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","You’ll either learn that you like him or you’ll learn that you don’t. Either one of those is good to know.","",2,191
9685907,"Scott  Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","The eight of us have been killed a combined total of sixty-seven times,” Jeff said. “This strikes me as a problem.","",1,192
9022138,"Scott Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","Honor’s face turned bright red. Her knuckles went white. “Yes,” Honor said. “I understand, Mister Gibbons.” Gibbons nodded, making the common mistake of thinking that understanding and agreeing were the same thing.","",1,193
9027773,"Scott Meyer","Fight and Flight (Magic 2.0, #4)","0986239984","Besides, it ain’t an accident that gangs are made up of young men who have nothing. We value our lives little enough to risk them for a little money or a lot of fun.","",1,194
39653,"Ursula K. LeGuin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","This is. And thou art. There is no safety. There is no end. The word must be heard in silence. There must be darkness to see the stars. The dance is always danced above the hollow place, above the terrible abyss.","balance, darkness",244,195
158938,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","A man does not make his destiny:  he accepts it or denies it.","destiny, fate",174,196
215763,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","When I was young, I had to choose between the life of being and the life of doing. And I leapt at the latter like a trout to a fly. But each deed you do, each act, binds you to itself and to its consequences, and makes you act again and yet again. Then very seldom do you come upon a space, a time like this, between act and act, when you may stop and simply be. Or wonder who, after all, you are.","compulsion, destiny, fate",227,197
781254,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","No darkness lasts forever.  And even there, there are stars.","",166,198
283153,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","She'll die.' <br/>'Aye. That's a consequence of being alive.","death, life",78,199
390254,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","For in this love he now felt there was compassion: without which love is untempered, and is not whole, and does not last.","",39,200
6867376,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","1442480831","To see a candle’s light, one must take it into a dark place.","",40,201
283148,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","You fear them because you fear death, and rightly: for death is terrible and must be feared,' the mage said...'And life is also a terrible thing,' Ged said, 'and must be feared and praised.","death, life",35,202
7387263,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","1442480831","He was very weary; the day had been long, and full of dragons.","",22,203
1272309,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","In Enlad,"" said Arren after a while, ""we have a story about the boy whose schoolmaster<br/>was a stone:'<br/>""Aye?... What did he learn?""<br/>""Not to ask questions.","",19,204
7800060,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","141650964X","I am tired of safe places, and roofs, and walls around me.","adventure, restlessness, wanderlust",17,205
7310798,"Ursula K. Le Guin","The Farthest Shore (Earthsea Cycle, #3)","1442480831","I prefer to save talking till I know what I’m talking about.","",18,206
7201945,"Caroline Taggart","A Classical Education: The Stuff You Wish You'd Been Taught in School","","alea iacta est: ‘the die is cast’.","",2,207
10269266,"Scott  Meyer","The Vexed Generation (Magic 2.0 #6)","1950056031","the human condition. The young tend to be disgusted at what they become, and the old have contempt for what they once were.","",1,208
7226599,"Josh Malerman","Bird Box (Bird Box, #1)","","How can she expect her children to dream as big as the stars if they can't lift their heads to gaze upon them?","children, dream, sight, stars",51,209
9030229,"Josh Malerman","Bird Box (Bird Box, #1)","","You are saving their lives for a life not living.","life-death-fear",19,210
7451666,"Josh Malerman","Bird Box","","This,’ Malorie says, placing a bloodied hand on the Girl’s head, ‘this is Olympia.’ The Girl looks at Malorie quickly. She blushes. She smiles. She likes it. ‘And this,’ Malorie says, pressing the Boy to her body, ‘is Tom.’ He grins, shy and happy.","",11,211
9640886,"Josh Malerman","Bird Box (Bird Box #1)","","Your worries only keep you safe long enough to worry some more.","",8,212
10370166,"Jim Butcher","Peace Talks (The Dresden Files, #16)","035651529X","Humans are scared of just about everything. Problem is, their first reaction to be scared- Is to kill it.","reaction",6,213
208544,"John Connolly","The Book of Lost Things (The Book of Lost Things, #1)","0743298853",". . . For a lifetime was but a moment in that place, and each man dreams his own heaven.<br/><br/>And in the darkness David closed his eyes, as all that was lost was found again.","",135,214
287028,"John Connolly","The Book of Lost Things (The Book of Lost Things, #1)","0743298853","Stories <i>wanted</i> to be read, David's mother would whisper. They needed it. It was the reason they forced themselves from their world into ours. They wanted us to give them life.","",91,215
83113,"John Connolly","The Book of Lost Things (The Book of Lost Things, #1)","0743298853","You had evil inside you, and you indulged it. Men will always indulge it.","",66,216
10222140,"Scott  Meyer","Out of Spite, Out of Mind (Magic 2.0 #5)","1950056015","Shooting yourself in the foot has the same effect whether you do it to get out of the army or to kill a mosquito on your shoe.","",1,217
10295869,"Scott  Meyer","Out of Spite, Out of Mind (Magic 2.0 #5)","1950056015","One of the first lessons any modern person learns when they go to live in the distant past is that everyone, including the domestic servants, are much more hard-core than you will ever be.","",1,218
10199455,"Scott  Meyer","Out of Spite, Out of Mind (Magic 2.0 #5)","1950056015","Okay,” Martin shouted. “So I’m meddling! I’m doing it for his own good. Isn’t that what friends do?” Jeff said, “In theory, absolutely not. In practice, yeah, usually.","",1,219
9922228,"Scott  Meyer","Out of Spite, Out of Mind (Magic 2.0 #5)","1950056015","Once, Brit had been amazed that Steve Jobs would allow a product to ship with such an obvious aesthetic flaw, but in time, she realized that Steve Jobs didn’t consider anything that would cause a customer to want to buy a newer computer a flaw.","",1,220
9890264,"Scott  Meyer","Out of Spite, Out of Mind (Magic 2.0 #5)","1950056015","the curtains were drawn just enough to let light in but send the message that the light was not welcome, and had better mind its manners.","",1,221
9655786,"Scott  Meyer","Out of Spite, Out of Mind (Magic 2.0 #5)","1950056015","Jimmy said, “I’d rather you called me his greatest enemy, instead of his worst. Worst implies low quality. You could argue that Gary’s his worst enemy.” Phillip said, “Gary’s my friend.” “Which shows how bad at being an enemy he really is.","",1,222
10043124,"Nir   Eyal","Indistractable: How to Control Your Attention and Choose Your Life","1948836785","The cure for boredom is curiosity. There is no cure for curiosity.","",25,223
10107407,"Nir   Eyal","Indistractable: How to Control Your Attention and Choose Your Life","1948836785","Fun is looking for the variability in something other people don’t notice. It’s breaking through the boredom and monotony to discover its hidden beauty.","",11,224
10225430,"Nir   Eyal","Indistractable: How to Control Your Attention and Choose Your Life","1948836785","Even when we think we’re seeking pleasure, we’re actually driven by the desire to free ourselves from the pain of wanting.","",11,225
10225437,"Nir   Eyal","Indistractable: How to Control Your Attention and Choose Your Life","1948836785","Most people don’t want to acknowledge the uncomfortable truth that distraction is always an unhealthy escape from reality.","",16,226
10041938,"Nir   Eyal","Indistractable: How to Control Your Attention and Choose Your Life","1948836785","He believes that willpower is not a finite resource but instead acts like an emotion. Just as we don’t “run out” of joy or anger, willpower ebbs and flows in response to what’s happening to us and how we feel.","",9,227
10225435,"Nir   Eyal","Indistractable: How to Control Your Attention and Choose Your Life","1948836785","Distraction, it turns out, isn’t about the distraction itself; rather, it’s about how we respond to it.","",6,228
10225705,"Nir   Eyal","Indistractable: How to Control Your Attention and Choose Your Life","1948836785","LOOK FOR THE DISCOMFORT THAT PRECEDES THE DISTRACTION, FOCUSING IN ON THE INTERNAL TRIGGER","",4,229
9366856,"Robin DiAngelo","White Fragility: Why It's So Hard for White People to Talk About Racism","0807047422","It is white people’s responsibility to be less fragile; people of color don’t need to twist themselves into knots trying to navigate us as painlessly as possible.","",107,230
9453126,"Robin DiAngelo","White Fragility: Why It’s So Hard for White People to Talk About Racism","0807047414","I was co-leading a workshop with an African American man. A white participant said to him, ""I don't see race; I don't see you as black."" My co-trainer's response was, ""Then how will you see racism?"" He then explained to her that he was black, he was confident that she could see this, and that his race meant that he had a very different experience in life than she did. If she were ever going to understand or challenge racism, she would need to acknowledge this difference. Pretending that she did not noticed that he was black was not helpful to him in any way, as it denied his reality - indeed, it refused his reality - and kept hers insular and unchallenged. This pretense that she did not notice his race assumed that he was ""just like her,"" and in so doing, she projected her reality onto him. For example, I feel welcome at work so you must too; I have never felt that my race mattered, so you must feel that yours doesn't either. But of course, we do see the race of other people, and race holds deep social meaning for us.","colorblind-racism, denial-of-racism, racism, white-fragility, whiteness",66,231
9714197,"Robin DiAngelo","White Fragility: Why It's So Hard for White People to Talk About Racism","0807047422","The simplistic idea that racism is limited to individual intentional acts committed by unkind people is at the root of virtually all white defensiveness on this topic.","",66,232
9339367,"Robin DiAngelo","White Fragility: Why It's So Hard for White People to Talk About Racism","0807047422","The key to moving forward is what we do with our discomfort. We can use it as a door out—blame the messenger and disregard the message. Or we can use it as a door in by asking, Why does this unsettle me? What would it mean for me if this were true?","",55,233
9555892,"Robin DiAngelo","White Fragility: Why It’s So Hard for White People to Talk About Racism","0807047414","If I believe that only bad people are racist, I will feel hurt, offended, and shamed when an unaware racist assumption of mine is pointed out. If I instead believe that having racist assumptions is inevitable (but possible to change), I will feel gratitude when an unaware racist assumption is pointed out; now I am aware of and can change that assumption.","",51,234
9510246,"Robin DiAngelo","White Fragility: Why It's So Hard for White People to Talk About Racism","0807047422","While implicit bias is always at play because all humans have bias, inequity can occur simply through homogeneity; if I am not aware of the barriers you face, then I won’t see them, much less be motivated to remove them. Nor will I be motivated to remove the barriers if they provide an advantage to which I feel entitled.","",29,235
9698793,"Robin DiAngelo","White Fragility: Why It's So Hard for White People to Talk About Racism","0807071161","Race scholars use the term white supremacy to describe a sociopolitical economic system of domination based on racial categories that benefits those defined and perceived as white. This system of structural power privileges, centralizes, and elevates white people as a group. If, for example, we look at the racial breakdown of the people who control our institutions, we see telling numbers in 2016–2017:<br/><br/>- Ten richest Americans: 100 percent white (seven of whom are among the ten richest in the world)<br/>- US Congress: 90 percent white<br/>- US governors: 96 percent white<br/>- Top military advisers: 100 percent white<br/>- President and vice president: 100 percent white<br/>- US House Freedom Caucus: 99 percent white<br/>- Current US presidential cabinet: 91 percent white<br/>- People who decide which TV shows we see: 93 percent white<br/>- People who decide which books we read: 90 percent white<br/>- People who decide which news is covered: 85 percent white<br/>- People who decide which music is produced: 95 percent white<br/>- People who directed the one hundred top-grossing films of all time, worldwide: 95 percent white<br/>- Teachers: 82 percent white<br/>- Full-time college professors: 84 percent white<br/>- Owners of men’s professional football teams: 97 percent white<br/><br/>	These numbers are not describing minor organizations. Nor are these institutions special-interest groups. The groups listed above are the most powerful in the country. These numbers are not a matter of “good people” versus “bad people.” They represent power and control by a racial group that is in the position to disseminate and protect its own self-image, worldview, and interests across the entire society.","",34,236
1270618,"Noam Chomsky","On Anarchism (Penguin Special)","","power that isn’t really justified by the will of the governed should be dismantled.","",21,237
1232886,"Noam Chomsky","Chomsky On Anarchism","1904859208","[A]s long as individuals are compelled to rent themselves on the market to those who are willing to hire them, as long as their role in production is simply that of ancillary tools, then there are striking elements of coercion and oppression that make talk of democracy very limited, if meaningful.","capitalism, democracy",20,238
9677292,"Noam Chomsky","Chomsky On Anarchism","1904859208","If capital is privately controlled, then people are going to have to sell themselves in order to survive. Now, you can say, ""they rent themselves freely, it's a free contract"" - but that's a joke. If your choice is, ""do what I tell you or starve"", that's not a choice - it's infact what was commonly referred to as 'wage slavery' in more civilized times, like the eighteenth and nineteenth centuries.","anarchism",9,239
7290240,"Noam Chomsky","On Anarchism","1595589511","I think that’s a terrific technique of propaganda. To impose concision is a way of virtually guaranteeing that the party line gets repeated over and over again, and that nothing else is heard.","",6,240
7289356,"Noam Chomsky","On Anarchism","1595589511","the basic principle I would like to see communicated to people is the idea that every form of authority and domination and hierarchy, every authoritarian structure, has to prove that it’s justified—it has no prior justification. For instance, when you stop your five-year-old kid from trying to cross the street, that’s an authoritarian situation: it’s got to be justified. Well, in that case, I think you can give a justification. But the burden of proof for any exercise of authority is always on the person exercising it—invariably.","",5,241
8806167,"Noam Chomsky","On Anarchism","1595589511","I’m quoting, so pardon the sexist language, but somewhere or other he said: socialism is an effort to try to solve man’s animal problems, and after having solved the animal problems, then we can face the human problems—but it’s not a part of socialism to solve the human problems; socialism is an effort to get you to the point where you can face the human problems","",3,242
254266,"Martine Leavitt","Keturah and Lord Death","1932425292","Tell me what it is like to die,"" I answered.<br/> He dismounted from his horse, looking at me strangely the whole while. ""You experience something similar every day,"" he said softly. ""It is as familiar to you as bread and butter.""<br/> ""Yes,"" I said. ""It is like every night when I fall asleep.""<br/> ""No. It is like every morning when you wake up.","death",203,243
402584,"Martine Leavitt","Keturah and Lord Death","1932425292","It is life that hurts you not death.","death, keturah-and-lord-death, martine-leavitt",80,244
505663,"Martine Leavitt","Keturah and Lord Death","1932425292","Papa loves you with a dying and infernal love,"" the youngest girl said.<br/>""Undying,"" the eldest girl corrected. ""And eternal.","humor",19,245
722307,"Trudi Canavan","The Magician's Apprentice (Black Magician, #0.5)","0316037885","If your appearance is all people see, they have no respect for your mind.","",32,246
722304,"Trudi Canavan","The Magician's Apprentice (Black Magician, #0.5)","0316037885","Cold, truthful common sense was harder to like than warm, hopeful generosity.","",14,247
6393698,"Trudi Canavan","The Magician's Apprentice (Black Magician, #0.5)","0316037885","The right rumour in the right ears can kill the emperor, as they say.","tavara, the-magicians-apprentice, trudi-canavan",10,248
237439,"Stephen King","It","","We lie best when we lie to ourselves.","",1562,249
774702,"Trudi Canavan","Last of the Wilds (Age of the Five, #2)","0060815914","Though I can’t help feeling a sudden death cheats you of something. Death is an experience of life. You only get one death. I would like to be aware it was happening, even if that did mean enduring pain and fear.","reivan",13,250
992969,"Trudi Canavan","Priestess of the White (Age of the Five, #1)","0060815701","Happy endings are a luxury of fiction.","trudi-canavan, truefacts",500,251
90634,"John  Williams","Stoner","1590171993","Sometimes, immersed in his books, there would come to him the awareness of all that he did not know, of all that he had not read; and the serenity for which he labored was shattered as he realized the little time he had in life to read so much, to learn what he had to know.","",1157,252
661405,"John  Williams","Stoner","1590171993","In his forty-third year William Stoner learned what others, much younger, had learned before him: that the person one loves at first is not the person one loves at last, and that love is not an end but a process through which one person attempts to know another.","growth, love",897,253
661407,"John  Williams","Stoner","1590171993","In his extreme youth Stoner had thought of love as an absolute state of being to which, if one were lucky, one might find access; in his maturity he had decided it was the heaven of a false religion, toward which one ought to gaze with an amused disbelief, a gently familiar contempt, and an embarrassed nostalgia. Now in his middle age he began to know that it was neither a state of grace nor an illusion; he saw it as a human act of becoming, a condition that was invented and modified moment by moment and day by day, by the will and the intelligence and the heart.","growth, love, maturity",595,254
831834,"John  Williams","Stoner","1590171993","You must remember what you are and what you have chosen to become, and the significance of what you are doing. There are wars and defeats and victories of the human race that are not military and that are not recorded in the annals of history. Remember that while you're trying to decide what to do.","archer-sloane, food-for-thought, life-lessons, self-acceptance, self-knowledge",468,255
647868,"John  Williams","Stoner","1590171993","A war doesn’t merely kill off a few thousand or a few hundred thousand young men. It kills off something in a people that can never be brought back. And if a people goes through enough wars, pretty soon all that’s left is the brute, the creature that we—you and I and others like us—have brought up from the slime.","war",218,256
1099636,"John  Williams","Stoner","1590171993","He had come to that moment in his age when there occurred to him, with increasing intensity, a question of such overwhelming simplicity that he had no means to face it. He found himself wondering if his life were worth the living; if it had ever been. It was a question, he suspected, that came to all men at one time or another; he wondered if it came to them with such impersonal force as it came to him. The question brought with it a sadness, but it was a general sadness which (he thought) had little to do with himself or with his particular fate; he was not even sure that the question sprang from the most immediate and obvious causes, from what his own life had become. It came, he believed, from the accretion of his years, from the density of accident and circumstance, and from what he had come to understand of them. He took a grim and ironic pleasure from the possibility that what little learning he had managed to acquire had led him to this knowledge: that in the long run all things, even the learning that let him know this, were futile and empty, and at last diminished into a nothingness they did not alter.","age, being, futility, knowledge, life, living, nothingness",214,257
798616,"John  Williams","Stoner","1590171993","He was forty-two years old, and he could see nothing before him that he wished to enjoy and little behind him that he cared to remember.","",154,258
945815,"John  Williams","Stoner","1590171993","He had, in odd ways, given it to every moment of his life, and had perhaps given it most fully when he was unaware of his giving. It was a passion neither of the mind nor of the flesh; rather, it was a force that comprehended them both, as if they were but the matter of love, its specific substance. To a woman or to a poem, it said simply: Look! I am alive.","",103,259
982401,"John  Williams","Stoner","1590171993","Nothing had changed. Their lives had been expended in the cheerless labor, their wills broken, their intelligences numbed. Now they were in the earth to which they had given their lives; and slowly, year by year, the earth would take them. Slowly the damp and rot would infest the pine boxes which held their bodies, and slowly it would touch their flesh and finally it would consume the last vestiges of their substances. And they would become a meaningless part of that stubborn earth to which they had long ago given themselves.","",91,260
